arr_size,avg_partition_size
54100,26827.199219
54200,26776.099609
54300,26822.099609
54400,26978.099609
54500,27012.699219
54600,26981.300781
54700,26850.500000
54800,26878.900391
54900,27128.500000
55000,27211.099609
55100,27273.900391
55200,27537.900391
55300,27391.900391
55400,27397.500000
55500,27550.300781
55600,27391.000000
55700,27256.599609
55800,27464.800781
55900,27492.199219
56000,27555.199219
56100,27613.699219
56200,27684.800781
56300,27813.300781
56400,27859.400391
56500,27902.500000
56600,28013.599609
56700,28082.000000
56800,28066.199219
56900,28006.599609
57000,28452.800781
57100,28136.099609
57200,28505.400391
57300,28233.000000
57400,28487.900391
57500,28571.400391
57600,28421.000000
57700,28369.500000
57800,28687.900391
57900,28625.500000
58000,28637.099609
58100,28765.300781
58200,28574.800781
58300,28861.500000
58400,28916.500000
58500,29041.300781
58600,28958.500000
58700,29209.000000
58800,29033.000000
58900,29360.400391
59000,29484.300781
59100,21663.900391
59200,27221.500000
59300,22113.900391
59400,23943.400391
59500,25555.599609
59600,28416.500000
59700,28846.099609
59800,23807.800781
59900,12870.400391
60000,27385.900391
60100,27241.300781
60200,26711.099609
60300,28526.699219
60400,28002.800781
60500,29137.500000
60600,28801.800781
60700,29171.000000
60800,28690.699219
60900,29264.400391
61000,29677.699219
61100,29698.000000
61200,30086.199219
61300,29200.800781
61400,27589.199219
61500,25917.800781
61600,18451.500000
61700,28085.000000
61800,28993.300781
61900,28458.800781
62000,20405.000000
62100,24245.800781
62200,28824.199219
62300,10389.299805
62400,25662.099609
62500,28526.000000
62600,27840.800781
62700,29834.400391
62800,29969.300781
62900,29299.800781
63000,30180.599609
63100,29958.300781
63200,30290.000000
63300,30313.500000
63400,30335.400391
63500,30363.500000
63600,30531.000000
63700,30423.400391
63800,30689.199219
63900,31105.500000
64000,30781.699219
64100,30846.599609
64200,31106.000000
64300,30864.099609
64400,30977.199219
64500,30960.000000
64600,31155.400391
64700,31306.099609
64800,31192.400391
64900,31458.300781
65000,31690.699219
65100,31337.400391
65200,31969.599609
65300,31425.199219
65400,32204.699219
65500,32054.199219
65600,31945.099609
65700,26068.000000
65800,30422.900391
65900,28627.300781
66000,28824.599609
66100,31638.400391
66200,31042.400391
66300,30532.099609
66400,29394.300781
66500,30182.400391
66600,26330.800781
66700,18306.500000
66800,30473.000000
66900,31627.300781
67000,31631.699219
67100,31498.900391
67200,31725.800781
67300,32101.699219
67400,31639.800781
67500,31811.599609
67600,32719.599609
67700,32118.199219
67800,22249.900391
67900,28012.800781
68000,29263.900391
68100,28971.199219
68200,29388.800781
68300,32326.599609
68400,32045.500000
68500,32535.400391
68600,31869.300781
68700,30716.000000
68800,24276.300781
68900,26262.199219
69000,30052.099609
69100,31872.500000
69200,32197.599609
69300,32395.800781
69400,32032.699219
69500,32689.099609
69600,33159.199219
69700,32235.800781
69800,33035.300781
69900,33431.500000
70000,33152.601562
70100,33507.101562
70200,33930.601562
70300,33627.800781
70400,33628.898438
70500,33432.199219
70600,33933.199219
70700,33952.500000
70800,33889.500000
70900,34020.500000
71000,34156.101562
71100,33768.199219
71200,34351.601562
71300,34451.601562
71400,34435.601562
71500,34736.699219
71600,34382.300781
71700,34843.000000
71800,34959.300781
71900,35073.199219
72000,34735.101562
72100,34535.398438
72200,34851.699219
72300,34920.500000
72400,35290.601562
72500,34874.800781
72600,35042.601562
72700,35317.398438
72800,35349.800781
72900,35642.500000
73000,35864.300781
73100,35479.800781
73200,35482.398438
73300,35759.800781
73400,35406.300781
73500,36138.101562
73600,35709.699219
73700,35768.000000
73800,35986.000000
73900,36068.398438
74000,35923.699219
74100,35879.898438
74200,36134.699219
74300,36354.601562
74400,36111.699219
74500,36366.101562
74600,36240.000000
74700,36453.000000
74800,36403.601562
74900,36118.101562
75000,36665.199219
75100,36120.101562
75200,36454.500000
75300,36615.000000
75400,36917.601562
75500,36963.101562
75600,36834.898438
75700,36709.898438
75800,36805.800781
75900,37020.398438
76000,37291.199219
76100,36894.101562
76200,37423.000000
76300,36877.800781
76400,36972.300781
76500,37122.101562
76600,37756.398438
76700,37512.398438
76800,37361.800781
76900,37856.000000
77000,37510.601562
77100,37401.199219
77200,37626.300781
77300,37787.601562
77400,37927.300781
77500,37914.898438
77600,37376.000000
77700,37857.300781
77800,37525.199219
77900,38105.800781
78000,38141.398438
78100,38387.500000
78200,38194.699219
78300,38281.500000
78400,38671.601562
78500,38440.898438
78600,38355.800781
78700,38391.199219
78800,36534.398438
78900,35284.101562
79000,34491.300781
79100,27955.900391
79200,36252.101562
79300,36919.800781
79400,37754.800781
79500,23597.900391
79600,32512.800781
79700,35744.398438
79800,17889.199219
79900,35851.500000
80000,36632.000000
80100,37420.800781
80200,37413.199219
80300,37935.898438
80400,38318.500000
80500,38680.300781
80600,38264.199219
80700,39260.398438
80800,38178.898438
80900,39189.101562
81000,37139.398438
81100,39616.199219
81200,22357.800781
81300,36815.398438
81400,36646.601562
81500,38196.101562
81600,38753.601562
81700,32310.199219
81800,35530.699219
81900,34613.898438
82000,27974.699219
82100,37675.398438
82200,39381.300781
82300,37708.800781
82400,38176.699219
82500,39215.398438
82600,39504.601562
82700,39645.199219
82800,39307.898438
82900,39698.898438
83000,39493.699219
83100,40125.101562
83200,39964.800781
83300,39811.398438
83400,40286.199219
83500,40399.101562
83600,40434.000000
83700,40281.101562
83800,40538.601562
83900,39934.199219
84000,40775.898438
84100,40291.101562
84200,39878.101562
84300,40659.898438
84400,40279.800781
84500,40862.699219
84600,40878.601562
84700,41182.398438
84800,41040.800781
84900,41057.000000
85000,40989.199219
85100,41438.398438
85200,41626.601562
85300,36336.398438
85400,29454.699219
85500,39707.398438
85600,37741.500000
85700,38332.300781
85800,41019.800781
85900,41295.000000
86000,41118.101562
86100,39548.199219
86200,37411.601562
86300,26787.599609
86400,31787.599609
86500,39525.699219
86600,38729.699219
86700,41096.898438
86800,40885.000000
86900,40699.800781
87000,41812.500000
87100,41638.000000
87200,40665.699219
87300,41674.199219
87400,41867.699219
87500,36805.000000
87600,28667.599609
87700,40803.898438
87800,39758.101562
87900,39687.398438
88000,40299.300781
88100,40839.398438
88200,41916.699219
88300,26723.900391
88400,37879.500000
88500,35392.300781
88600,34571.300781
88700,40440.000000
88800,40577.699219
88900,40245.800781
89000,41811.398438
89100,40700.898438
89200,41562.398438
89300,41409.898438
89400,42608.398438
89500,42930.101562
89600,42851.000000
89700,43258.898438
89800,42714.300781
89900,42960.699219
90000,43523.000000
90100,42222.699219
90200,42905.000000
90300,43284.699219
90400,43219.101562
90500,42962.699219
90600,43713.500000
90700,43492.800781
90800,42789.898438
90900,43166.000000
91000,43318.800781
91100,43305.199219
91200,43545.800781
91300,43690.101562
91400,43864.000000
91500,43476.000000
91600,44088.800781
91700,43858.800781
91800,44291.398438
91900,44833.500000
92000,44647.199219
92100,44763.800781
92200,44873.101562
92300,44371.398438
92400,45110.199219
92500,45161.601562
92600,44662.699219
92700,45107.199219
92800,45135.601562
92900,44748.300781
93000,45140.101562
93100,44583.500000
93200,44893.898438
93300,45142.398438
93400,45379.000000
93500,45443.101562
93600,45454.398438
93700,45481.398438
93800,45577.699219
93900,45532.500000
94000,45669.199219
94100,45787.699219
94200,45573.398438
94300,44836.800781
94400,45754.500000
94500,45785.000000
94600,46010.500000
94700,46100.300781
94800,46271.898438
94900,45967.300781
95000,45895.500000
95100,45784.199219
95200,46109.199219
95300,46442.699219
95400,46619.699219
95500,46484.300781
95600,46514.898438
95700,46536.199219
95800,46952.398438
95900,47001.898438
96000,46745.898438
96100,46167.800781
96200,46949.300781
96300,46856.398438
96400,46826.300781
96500,46443.898438
96600,46833.500000
96700,46991.101562
96800,47281.000000
96900,47005.199219
97000,47328.601562
97100,46921.398438
97200,47537.601562
97300,47204.800781
97400,46942.101562
97500,47402.300781
97600,47395.500000
97700,47448.101562
97800,47134.000000
97900,47691.199219
98000,47319.699219
98100,47702.500000
98200,47636.601562
98300,48072.398438
98400,48250.601562
98500,48245.500000
98600,48206.000000
98700,48024.500000
98800,48087.601562
98900,48501.101562
99000,48425.300781
99100,48617.101562
99200,48410.800781
99300,48817.000000
99400,48133.601562
99500,48541.199219
99600,48780.898438
99700,48730.300781
99800,49018.500000
99900,49246.101562
100000,49041.300781
